id_herb,produto_comercial,empresa,ingrediente,link,registro,dose_(g/L)_(g/kg),equivalente_acido,Formulacao,culturas,bula,form_sigla,form_tipo,dose_gkg,dose_gL,ia_1,ia_2,ia_3,dose_gkg_ia_1
614,Select 240 EC,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-240-ec_3021.html,479097,240 + 670.9,NA,concentrado emulsionável (ec),cará,x,ec,líquido,NA,240 + 670.9,cletodim ,,,NA
614,Select 240 EC,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-240-ec_3021.html,479097,240 + 670.9,NA,concentrado emulsionável (ec),mandioquinha-salsa,x,ec,líquido,NA,240 + 670.9,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),soja,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),milho,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),algodão,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),café,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),trigo,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),feijão,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),amendoim,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),abacaxi,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),citros,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),girassol,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),quiabo,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),tomate,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),alho,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),cebola,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),cenoura,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),batata,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),jiló,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),pimenta,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),pimentão,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),batata-doce,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),berinjela,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),fumo,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),gengibre,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),batata_yacon,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),inhame,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),uva,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),maçã,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),melancia,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),cará,x,ec,líquido,NA,120,cletodim ,,,NA
615,Select One Pack,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona),https://www.agrolink.com.br/agrolinkfito/produto/select-one-pack_8232.html,2102,120,NA,concentrado emulsionável (ec),mandioquinha-salsa,x,ec,líquido,NA,120,cletodim ,,,NA
616,Selefen,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona) + fenoxaprope-P-etilico (Acido ariloxifenoxipropionico),https://www.agrolink.com.br/agrolinkfito/produto/selefen_8233.html,2497,50 + 50,NA,concentrado emulsionável (ec),soja,x,ec,líquido,NA,50 + 50,cletodim ,fenoxaprope-P-etilico ,,NA
616,Selefen,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,cletodim (oxima ciclohexanodiona) + fenoxaprope-P-etilico (Acido ariloxifenoxipropionico),https://www.agrolink.com.br/agrolinkfito/produto/selefen_8233.html,2497,50 + 50,NA,concentrado emulsionável (ec),feijão,x,ec,líquido,NA,50 + 50,cletodim ,fenoxaprope-P-etilico ,,NA
617,Seletrina,Agro Import do Brasil Ltda.,Ametrina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/seletrina_11018.html,42919,500,NA,suspensão concentrada (sc),milho,x,sc,líquido,NA,500,Ametrina ,,,NA
617,Seletrina,Agro Import do Brasil Ltda.,Ametrina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/seletrina_11018.html,42919,500,NA,suspensão concentrada (sc),cana,x,sc,líquido,NA,500,Ametrina ,,,NA
618,Selezione Nortox,Nortox S.A. - Arapongas,Atrazina (triazina) + nicossulfurom (sulfonilurea),https://www.agrolink.com.br/agrolinkfito/produto/selezione-nortox_10968.html,28819,750 + 16,NA,granulado dispersível (wg),milho,x,wg,seco,750 + 16,NA,Atrazina ,nicossulfurom ,,750 + 16
619,Sempra,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,halossulfurom-metilico (sulfonilurea),https://www.agrolink.com.br/agrolinkfito/produto/sempra_2990.html,7594,750,NA,granulado dispersível (wg),feijão,x,wg,seco,750,NA,halossulfurom-metilico ,,,750
619,Sempra,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,halossulfurom-metilico (sulfonilurea),https://www.agrolink.com.br/agrolinkfito/produto/sempra_2990.html,7594,750,NA,granulado dispersível (wg),cana,x,wg,seco,750,NA,halossulfurom-metilico ,,,750
619,Sempra,UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava,halossulfurom-metilico (sulfonilurea),https://www.agrolink.com.br/agrolinkfito/produto/sempra_2990.html,7594,750,NA,granulado dispersível (wg),gramados,x,wg,seco,750,NA,halossulfurom-metilico ,,,750
620,Sencor 480,Bayer S.A. - Sao Paulo/ SP,metribuzim (triazinona),https://www.agrolink.com.br/agrolinkfito/produto/sencor-480_2983.html,1288594,480,NA,suspensão concentrada (sc),soja,x,sc,líquido,NA,480,metribuzim ,,,NA
620,Sencor 480,Bayer S.A. - Sao Paulo/ SP,metribuzim (triazinona),https://www.agrolink.com.br/agrolinkfito/produto/sencor-480_2983.html,1288594,480,NA,suspensão concentrada (sc),café,x,sc,líquido,NA,480,metribuzim ,,,NA
620,Sencor 480,Bayer S.A. - Sao Paulo/ SP,metribuzim (triazinona),https://www.agrolink.com.br/agrolinkfito/produto/sencor-480_2983.html,1288594,480,NA,suspensão concentrada (sc),trigo,x,sc,líquido,NA,480,metribuzim ,,,NA
620,Sencor 480,Bayer S.A. - Sao Paulo/ SP,metribuzim (triazinona),https://www.agrolink.com.br/agrolinkfito/produto/sencor-480_2983.html,1288594,480,NA,suspensão concentrada (sc),cana,x,sc,líquido,NA,480,metribuzim ,,,NA
620,Sencor 480,Bayer S.A. - Sao Paulo/ SP,metribuzim (triazinona),https://www.agrolink.com.br/agrolinkfito/produto/sencor-480_2983.html,1288594,480,NA,suspensão concentrada (sc),mandioca,x,sc,líquido,NA,480,metribuzim ,,,NA
620,Sencor 480,Bayer S.A. - Sao Paulo/ SP,metribuzim (triazinona),https://www.agrolink.com.br/agrolinkfito/produto/sencor-480_2983.html,1288594,480,NA,suspensão concentrada (sc),tomate,x,sc,líquido,NA,480,metribuzim ,,,NA
620,Sencor 480,Bayer S.A. - Sao Paulo/ SP,metribuzim (triazinona),https://www.agrolink.com.br/agrolinkfito/produto/sencor-480_2983.html,1288594,480,NA,suspensão concentrada (sc),batata,x,sc,líquido,NA,480,metribuzim ,,,NA
621,Senior WG,Oxon Brasil Defensivos Agricolas Ltda.,Atrazina (triazina) + simazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/senior-wg_8236.html,6306,450 + 450,NA,granulado dispersível (wg),milho,x,wg,seco,450 + 450,NA,Atrazina ,simazina ,,450 + 450
622,Sequence,Syngenta Proteção de Cultivos Ltda. – Sao Paulo,glifosato (glicina substituida) + S-metolacloro (cloroacetanilida),https://www.agrolink.com.br/agrolinkfito/produto/sequence_8597.html,912,265.7 + 353.8,NA,emulsão óleo em água (ew),milho,x,ew,líquido,NA,265.7 + 353.8,glifosato ,S-metolacloro ,,NA
622,Sequence,Syngenta Proteção de Cultivos Ltda. – Sao Paulo,glifosato (glicina substituida) + S-metolacloro (cloroacetanilida),https://www.agrolink.com.br/agrolinkfito/produto/sequence_8597.html,912,265.7 + 353.8,NA,emulsão óleo em água (ew),algodão,x,ew,líquido,NA,265.7 + 353.8,glifosato ,S-metolacloro ,,NA
622,Sequence,Syngenta Proteção de Cultivos Ltda. – Sao Paulo,glifosato (glicina substituida) + S-metolacloro (cloroacetanilida),https://www.agrolink.com.br/agrolinkfito/produto/sequence_8597.html,912,265.7 + 353.8,NA,emulsão óleo em água (ew),eucalipto,x,ew,líquido,NA,265.7 + 353.8,glifosato ,S-metolacloro ,,NA
623,SeveroBR,Ouro Fino Química S.A. - Uberaba,dicloreto de paraquate (bipiridílio),https://www.agrolink.com.br/agrolinkfito/produto/severobr_10320.html,26716,276,NA,concentrado solúvel (sl),soja,x,sl,líquido,NA,276,dicloreto de paraquate ,,,NA
623,SeveroBR,Ouro Fino Química S.A. - Uberaba,dicloreto de paraquate (bipiridílio),https://www.agrolink.com.br/agrolinkfito/produto/severobr_10320.html,26716,276,NA,concentrado solúvel (sl),milho,x,sl,líquido,NA,276,dicloreto de paraquate ,,,NA
623,SeveroBR,Ouro Fino Química S.A. - Uberaba,dicloreto de paraquate (bipiridílio),https://www.agrolink.com.br/agrolinkfito/produto/severobr_10320.html,26716,276,NA,concentrado solúvel (sl),algodão,x,sl,líquido,NA,276,dicloreto de paraquate ,,,NA
623,SeveroBR,Ouro Fino Química S.A. - Uberaba,dicloreto de paraquate (bipiridílio),https://www.agrolink.com.br/agrolinkfito/produto/severobr_10320.html,26716,276,NA,concentrado solúvel (sl),cana,x,sl,líquido,NA,276,dicloreto de paraquate ,,,NA
623,SeveroBR,Ouro Fino Química S.A. - Uberaba,dicloreto de paraquate (bipiridílio),https://www.agrolink.com.br/agrolinkfito/produto/severobr_10320.html,26716,276,NA,concentrado solúvel (sl),batata,x,sl,líquido,NA,276,dicloreto de paraquate ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),soja,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),milho,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),café,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),trigo,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),arroz,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),cana,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),pastagem,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),citros,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),eucalipto,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),pinus,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
624,Shadow,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow_7317.html,8506,480,356,concentrado solúvel (sl),uva,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),soja,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),milho,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),algodão,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),café,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),trigo,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),arroz,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),cana,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),citros,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),eucalipto,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),pinus,x,sl,líquido,NA,480,glifosato ,,,NA
625,Shadow 480 SL,Albaugh Agro Brasil Ltda.- Sao Paulo,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/shadow-480-sl_7895.html,7908,480,360,concentrado solúvel (sl),banana,x,sl,líquido,NA,480,glifosato ,,,NA
626,Silverado,Adama Brasil S.A. - Londrina,picloram (acido piridinocarboxilico),https://www.agrolink.com.br/agrolinkfito/produto/silverado_8558.html,8111,388,NA,concentrado solúvel (sl),pastagem,x,sl,líquido,NA,388,picloram ,,,NA
627,Simatop Rainbow,Rainbow Defensivos Agricolas Ltda.- Porto Alegre,Atrazina (triazina) + simazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/simatop-rainbow_10706.html,23118,250 + 250,NA,suspensão concentrada (sc),milho,x,sc,líquido,NA,250 + 250,Atrazina ,simazina ,,NA
628,Simetrex SC,Oxon Brasil Defensivos Agricolas Ltda.,Ametrina (triazina) + simazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/simetrex-sc_8237.html,4608105,250 + 250,NA,suspensão concentrada (sc),café,x,sc,líquido,NA,250 + 250,Ametrina ,simazina ,,NA
628,Simetrex SC,Oxon Brasil Defensivos Agricolas Ltda.,Ametrina (triazina) + simazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/simetrex-sc_8237.html,4608105,250 + 250,NA,suspensão concentrada (sc),cana,x,sc,líquido,NA,250 + 250,Ametrina ,simazina ,,NA
629,Simtrac 500,Albaugh Agro Brasil Ltda.- Sao Paulo,Atrazina (triazina) + simazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/simtrac-500_8051.html,13708,250 + 250,NA,suspensão concentrada (sc),milho,x,sc,líquido,NA,250 + 250,Atrazina ,simazina ,,NA
630,Sinerge EC,FMC Química do Brasil Ltda. - Campinas,Ametrina (triazina) + clomazona (isoxazolidinona),https://www.agrolink.com.br/agrolinkfito/produto/sinerge-ec_3353.html,6496,300 + 200,NA,concentrado emulsionável (ec),algodão,x,ec,líquido,NA,300 + 200,Ametrina ,clomazona ,,NA
630,Sinerge EC,FMC Química do Brasil Ltda. - Campinas,Ametrina (triazina) + clomazona (isoxazolidinona),https://www.agrolink.com.br/agrolinkfito/produto/sinerge-ec_3353.html,6496,300 + 200,NA,concentrado emulsionável (ec),cana,x,ec,líquido,NA,300 + 200,Ametrina ,clomazona ,,NA
630,Sinerge EC,FMC Química do Brasil Ltda. - Campinas,Ametrina (triazina) + clomazona (isoxazolidinona),https://www.agrolink.com.br/agrolinkfito/produto/sinerge-ec_3353.html,6496,300 + 200,NA,concentrado emulsionável (ec),mandioca,x,ec,líquido,NA,300 + 200,Ametrina ,clomazona ,,NA
631,Siptran,Oxon Brasil Defensivos Agricolas Ltda.,Atrazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/siptran_7379.html,6807,500,NA,suspensão concentrada (sc),milho,x,sc,líquido,NA,500,Atrazina ,,,NA
631,Siptran,Oxon Brasil Defensivos Agricolas Ltda.,Atrazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/siptran_7379.html,6807,500,NA,suspensão concentrada (sc),cana,x,sc,líquido,NA,500,Atrazina ,,,NA
632,Siptran 500 SC,Oxon Brasil Defensivos Agricolas Ltda.,Atrazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/siptran-500-sc_3025.html,2398504,500,NA,suspensão concentrada (sc),milho,x,sc,líquido,NA,500,Atrazina ,,,NA
632,Siptran 500 SC,Oxon Brasil Defensivos Agricolas Ltda.,Atrazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/siptran-500-sc_3025.html,2398504,500,NA,suspensão concentrada (sc),cana,x,sc,líquido,NA,500,Atrazina ,,,NA
633,Siptran 800 WP,Oxon Brasil Defensivos Agricolas Ltda.,Atrazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/siptran-800-wp_8238.html,2308504,800,NA,pó molhável (wp),milho,x,wp,seco,800,NA,Atrazina ,,,800
633,Siptran 800 WP,Oxon Brasil Defensivos Agricolas Ltda.,Atrazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/siptran-800-wp_8238.html,2308504,800,NA,pó molhável (wp),cana,x,wp,seco,800,NA,Atrazina ,,,800
634,Siptroil,Oxon Brasil Defensivos Agricolas Ltda.,Atrazina (triazina),https://www.agrolink.com.br/agrolinkfito/produto/siptroil_7391.html,10307,400,NA,suspensão concentrada (sc),milho,x,sc,líquido,NA,400,Atrazina ,,,NA
635,Sirius 250 SC,Iharabras S.A. Indústria Químicas - Sorocaba,pirazossulfurom-etilico (sulfonilurea),https://www.agrolink.com.br/agrolinkfito/produto/sirius-250-sc_3357.html,692,250,NA,suspensão concentrada (sc),arroz,x,sc,líquido,NA,250,pirazossulfurom-etilico ,,,NA
